text;favorited;replyToSN;createdDate;createdTime;truncated;replyToSID;id;replyToUID;statusSource;screenName;retweetCount;retweeted;longitude;latitude
RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";CT_BallHawk;42;FALSE;NA;NA
This man wants to meet for coffee after my readings.I told him I probably won't be done until around midnight. He just wants a free reading.;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Awapuhi2000;0;FALSE;NA;NA
@TotallyTobes really? last time i had a coffee from there it was reheated milk, shot llike dishwater and i threw it in bin after 2 sips : (;FALSE;TotallyTobes;8/9/2013;02:32;FALSE;365660;365662;181910206;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";shannysena;0;FALSE;NA;NA
Coffee coffee coffee coffee #cravingCoffee;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";susilovesyou1;0;FALSE;NA;NA
"Ok Friends Thankyou all 4 your tweets .Goodnight and sleep well See you for morning coffee GodBless &gt;&gt;@lexielewis888 &amp; Fight4 #Benghazi";FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;web;alesserroad;0;FALSE;NA;NA
This coffee not nice sia. I dont like.;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";jnfyaqn;0;FALSE;NA;NA
10 Nasty Things Drinking Too Much Coffee Does To You http://t.co/pxI9hQMlws via @clusterstock;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>";zongyi83;0;FALSE;NA;NA
*takes off his hate placing it on @AlluringCollins head chuckles and starts walking to the coffee shop*;FALSE;AlluringCollins;8/9/2013;02:32;FALSE;365661;365662;1654744861;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Jamie_CBower;0;FALSE;NA;NA
Cousin sister made me coffee. I love her. :3;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";yeeshienIZED;0;FALSE;NA;NA
Thirsty for Your Love by David Hasselhoff is now #1 on the German charts.;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for Android</a>";gansettcrooks;0;FALSE;NA;NA
"RT @bryanlaca: nahhh Melanie u is fa sho like an ummm a Coffee table ;) ) yeeeee lmaoo";FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";LittleMelss;1;FALSE;NA;NA
"lmfao!!!@bryanlaca: nahhh Melanie u is fa sho like an ummm a Coffee table ;) ) yeeeee lmaoo";FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";LittleMelss;1;FALSE;NA;NA
Alone like a stone : http://t.co/7pLMP94ZWK;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>";ziyangyangtan;0;FALSE;NA;NA
RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>";Train5829;0;FALSE;NA;NA
@NoraRWBY Good girl. *walks off to refill coffee*;FALSE;NoraRWBY;8/9/2013;02:32;FALSE;365660;365662;1326173040;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";GazKuro;0;FALSE;NA;NA
#COFFEE, COFFEE, COFFEE Books by Cal Orey the #Author - Boomerang Books http://t.co/G4GQXLJWoU via @boomerangbooks;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>";CallieSimon;0;FALSE;NA;NA
Nothing beats a cup of coffee at 0630;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";hameds27;0;FALSE;NA;NA
RT @emilyisrvd: I don't even want to go to college I just want to drink some iced coffee, go to a concert, and die at this point;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";ashley_morgan88;1;FALSE;NA;NA
On my way for coffee. Slept all day. That meeting screwed my sleep up!;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";MJacobs_24;0;FALSE;NA;NA
RT @UberFacts: There are more than 1,000 chemicals in a single cup of coffee. Of these, only 26 have been tested and half caused cancer in ?;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Daark_Kniiight;1600;FALSE;NA;NA
Evening coffee and homemade chocolate chip cookies, it just doesn't get better.;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Colonel_Reb_TFM;1;FALSE;NA;NA
RT @kikihbuu: The kind of girl who likes over sized shirts and coffee;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";jocelyn_israel;9;FALSE;NA;NA
?@_LadyBoners: Coffee anyone? http://t.co/z7d050ucvt? why doesn't anyone ever serve me coffee like this?;FALSE;_LadyBoners;8/9/2013;02:32;FALSE;365306;365662;567666620;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";MorganMcVeyyy;0;FALSE;NA;NA
Coffee;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>";inkadeiraa;0;FALSE;NA;NA
I want a coffee coolatta so bad;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";TrendSettin_Dez;0;FALSE;NA;NA
I have not reached my evening goals... I am, however, sitting on the back deck drinking coffee.;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>";Jamberta;0;FALSE;NA;NA
early morning coffee is delicious. hhhh;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>";chodel_berkarat;0;FALSE;NA;NA
Cup of coffee makes everything better .;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";H_dalton22;0;FALSE;NA;NA
RT @TheScientistLLC: Where do scientists rank among coffee-drinking professionals? http://t.co/7lPILWIXuh;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;web;angberna;20;FALSE;NA;NA
Just staring at everyone having Bbq chicken noodle. Tummy acting up : ( only drinks coffee.;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>";zalyazid;0;FALSE;NA;NA
RT @Chuck_Criss: If you're ever eating Cinnamon Toast Crunch, pour the remaining cereal milk into your coffee. You're welcome.;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";liligoats;125;FALSE;NA;NA
RT @ninethreeseven: Got myself a treat for work: cold brew coffee concentrate from @TheMinOfCoffee on Elgin :) #ottawa http://t.co/ABbbcXJ0?;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";splendid_events;2;FALSE;NA;NA
@jadealferez well if it does, there are plenty of other coffee shops in sacramento muaha;FALSE;jadealferez;8/9/2013;02:32;FALSE;365660;365662;1592634300;"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>";The_Concepcion;0;FALSE;NA;NA
RT @DaniCim: some dude just informed me that coffee has 200 chemicals in it and the 26 that were tested cause cancer as he poured himself?;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry?</a>";mirra_19;121;FALSE;NA;NA
Not bad, easy to drink. Nice coffee flavor. Go Chargers. ? Drinking a Blue Bridge Coffee Stout @ Ty Lewallen ? http://t.co/LHBFq4cLJN #photo;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://untappd.com"" rel=""nofollow"">Untappd</a>";SWTexan39;0;FALSE;NA;NA
RT @StampedeBlue: Cold ?@MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renova?;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>";BFTB_Chargers;4;FALSE;NA;NA
RT @courtneytargett: hot coffee in the morning, wearing my boyfriend's sweatshirt, boots, leggings, cheering, football, crisp mornings. ?;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";alexandriamacae;2;FALSE;NA;NA
?@MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop or hosting a renovation show on HGTV.? He really does;FALSE;MoveTheSticks;8/9/2013;02:32;FALSE;365661;365662;265758015;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";dhayes623;0;FALSE;NA;NA
RT @FunnyViness: Drinking coffee when I was a child vs. Drinking coffee now https://t.co/e5bx0EDy6z;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Rissahh_;194;FALSE;NA;NA
11 hour work day + a night of studying for summer finals = coffee at 9:30 http://t.co/dPCyO99Act;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";EmSenske;0;FALSE;NA;NA
RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";seattlematt32;42;FALSE;NA;NA
My blood type is coffee. - http://t.co/kqGSQUyvQN;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>";Pablooski;0;FALSE;NA;NA
@Scanachi Pronounced koh-pee - Kopi is Indonesian for coffee... and the name of our fave cafe in Chicago!;FALSE;Scanachi;8/9/2013;02:32;FALSE;365661;365662;21716260;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";highchairkings;0;FALSE;NA;NA
I want this!!! #coffee #icecubes #coolbeans #punny http://t.co/sLg1jdj4TG;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";jelenasaurus;1;FALSE;NA;NA
RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Juicy_John23;42;FALSE;NA;NA
RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>";BossHogg6;42;FALSE;NA;NA
I miss Georgia coffee so much;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";KraftyThings;0;FALSE;NA;NA
Omelette with toast. @ Real Coffee And Tea Cafe http://t.co/Ofuw41TJ4i;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";XyzaPaola;0;FALSE;NA;NA
RT @UberFacts: There are more than 1,000 chemicals in a single cup of coffee. Of these, only 26 have been tested and half caused cancer in ?;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";scottymcnee613;1600;FALSE;NA;NA
/opens the umbrella/ ah, a cup of coffee will do. /look up to the sky/ hug herself/;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>";LS_Jinri;0;FALSE;NA;NA
Great day with Coffee Friends in Kona... #LuckyWeGrowCoffee ...C/ w/ 3 others) http://t.co/5hLFN6VrLm;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>";PilianiKopeFarm;0;FALSE;NA;NA
@MeganPaige4l easy, we were pretty much going straight on the street right next to NoDa. I will buy you coffee there bc it's perfect;FALSE;MeganPaige4l;8/9/2013;02:32;FALSE;365661;365662;75911707;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";Inktensity;0;FALSE;NA;NA
The whole purpose of places lyk Starbucks is for ppl wid no decision-making ability whatsoever to mk 6 decisions jst to buy 1 cup of coffee;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;web;appuzzled;0;FALSE;NA;NA
Sushi, coffee, and frozen yogurt. Literally the perfect date. #inlike;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";CollinLouie;0;FALSE;NA;NA
Im noticing a pattern;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Katie_Coffee;0;FALSE;NA;NA
Cold ?@MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.?;FALSE;MoveTheSticks;8/9/2013;02:32;FALSE;365661;365662;265758015;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";StampedeBlue;4;FALSE;NA;NA
I've never had a cup of coffee. Or more than a sip. I don't like it. #ConfessYourUnpopularOpinion;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";drgoddess;0;FALSE;NA;NA
I want in and out and iced coffee is that so much to ask for;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Brontedeione;0;FALSE;NA;NA
@kunjal23 recently read they stopped tea coffee vending machines at airport so buy coffee at costa;FALSE;kunjal23;8/9/2013;02:32;FALSE;365661;365662;41072154;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";ManishManke;0;FALSE;NA;NA
RT @KekeAndMoreKeke: Y'all females be acting so dumb for a nigga you better wake up and smell the coffee;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Pardon_MyTweets;5;FALSE;NA;NA
Barista made my coffee wrong and still gave me both anyway #Starbucks #coffee #caffeine #upallnight http://t.co/iKCNwO8F6t;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";ErrrrkaMarie;0;FALSE;NA;NA
RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>";Ray_ofSunShines;42;FALSE;NA;NA
I can never decide if beer snobs or coffee snobs are the most insufferable people. Wah, I had to drink Coors or boohoo instant coffee.;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>";swansonm88;0;FALSE;NA;NA
"@sweetpeas4me 4 toasting, coffee....I know I'm missing something here, but you get the idea; I GOT SOME BAKING TO DO! lol";FALSE;sweetpeas4me;8/9/2013;02:32;FALSE;364804;365662;65687210;web;Myheartsathome;0;FALSE;NA;NA
One good coffee The views not to bad either http://t.co/adoKicQdmB;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Scunnyoz13;0;FALSE;NA;NA
@Atomicdust what a great idea doing a pop up coffee shop!;FALSE;Atomicdust;8/9/2013;02:32;FALSE;365097;365662;44286213;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";amberalesi;0;FALSE;NA;NA
@ActualGentlemen LOL The word coffee makes me drool already lol...I think I gotta get myself a cup O.O;FALSE;ActualGentlemen;8/9/2013;02:32;FALSE;365661;365662;750552960;web;Tears_Of_Dragon;0;FALSE;NA;NA
RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>";shadowunderfoot;42;FALSE;NA;NA
Eating all this coffee icecream so thirsty;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";sonizle_;0;FALSE;NA;NA
@MalakAbed @Harvard I drink coffee my self as something warm not to weak me up is up to the person why he is drinking coffee for my opinion;FALSE;MalakAbed;8/9/2013;02:32;FALSE;365657;365662;339496478;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";2Abbis;0;FALSE;NA;NA
I want some coffee ice cream right now;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Butkus_Matthew;1;FALSE;NA;NA
#vegan blueberry lime coffee cake. http://t.co/WeGXYsidOv;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";HardFeelingsx;0;FALSE;NA;NA
frank lost his favorite coffee cup and he's visibally distraught;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>";littleaamatoo;0;FALSE;NA;NA
@Ariana_privx It had alot of sugar plus the coffee;FALSE;Ariana_privx;8/9/2013;02:32;FALSE;365661;365662;1600990621;web;JxstinBieberz;0;FALSE;NA;NA
@HannahAkil yeah lol go to my website! It's instant healthy coffee! All you need is hot water.;FALSE;HannahAkil;8/9/2013;02:32;FALSE;365661;365662;811806998;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Higdaddy4;0;FALSE;NA;NA
RT @Luke5SOS: just put chocolate milk in the top of my coffee, I think I just changed history;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";omjdirection;11349;FALSE;NA;NA
RT @TheMindBlowing: Fat Burning Foods: Grapefruit. Watermelon. Berries. Hot Peppers. Celery. Greek Yogurt. Eggs. Fish. Green Tea. Coffee. ?;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";angelakatryss;926;FALSE;NA;NA
@RodKirby BOCI, Business over Coffee International, does social media training weekly!;FALSE;RodKirby;8/9/2013;02:32;FALSE;345203;365662;18891799;"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>";LorettaMcNary;0;FALSE;NA;NA
I want iced coffee omfg;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";shxo_;0;FALSE;NA;NA
#RAC1067 I vote for Coffee Shop by CNBLUE;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";CNcabgt;0;FALSE;NA;NA
RT @FrankIero: hahaha @jamiasan :*gives Barista our Starbucks order* Barista: coffee? @jamiasan : yes, isn't this is a coffee store?;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;web;Burymeinblack1;739;FALSE;NA;NA
